superproduct_id,premoteid,chain_id,store_id,price,first_seen,last_seen
41817155,KTJM02,370,32269564,22.0,08/02/23,12/03/23
41817155,KTJM02,370,32269564,22.0,19/03/23,30/03/23
41817155,KTJM02,370,32269564,22.0,01/04/23,27/04/23
41817155,KTJM02,370,32269564,17.6,28/04/23,28/04/23
41817155,KTJM02,370,32269564,17.6,13/03/23,18/03/23
41817155,KTJM02,370,32269564,22.0,08/02/23,12/03/23
41817155,KTJM02,370,32269564,22.0,19/03/23,30/03/23
41817155,KTJM02,370,32269564,22.0,01/04/23,27/04/23
41817155,KTJM02,370,32269564,21.0,25/01/23,07/02/23
41817155,KTJM02,370,32269564,17.6,28/04/23,05/05/23
41817155,KTJM02,370,32269564,17.6,13/03/23,18/03/23
41817155,KTJM02,370,32269564,22.0,08/02/23,12/03/23
41817155,KTJM02,370,32269564,22.0,19/03/23,30/03/23
41817155,KTJM02,370,32269564,22.0,01/04/23,27/04/23
41817155,KTJM02,370,32269564,21.0,25/01/23,07/02/23
41817155,KTJM02,370,32269564,17.6,28/04/23,08/05/23
41817155,KTJM02,370,32269564,22.0,09/05/23,18/05/23
41823150,V1AX01,370,32269564,45.0,25/01/23,01/02/23
41823150,V1AX01,370,32269564,45.0,05/02/23,07/02/23
41823150,V1AX01,370,32269564,48.0,08/02/23,17/02/23
41823150,V1AX01,370,32269564,48.0,24/02/23,24/02/23
41823150,V1AX01,370,32269564,48.0,03/03/23,12/03/23
41823150,V1AX01,370,32269564,48.0,22/03/23,30/03/23
41823150,V1AX01,370,32269564,48.0,01/04/23,21/04/23
41823150,V1AX01,370,32269564,48.0,08/02/23,17/02/23
41823150,V1AX01,370,32269564,48.0,24/02/23,24/02/23
41823150,V1AX01,370,32269564,48.0,03/03/23,12/03/23
41823150,V1AX01,370,32269564,48.0,22/03/23,30/03/23
41823150,V1AX01,370,32269564,45.0,25/01/23,01/02/23
41823150,V1AX01,370,32269564,45.0,05/02/23,07/02/23
41823150,V1AX01,370,32269564,48.0,01/04/23,27/04/23
41823150,V1AX01,370,32269564,38.4,28/04/23,28/04/23
41823150,V1AX01,370,32269564,45.0,05/02/23,07/02/23
41823150,V1AX01,370,32269564,48.0,08/02/23,17/02/23
41823150,V1AX01,370,32269564,48.0,24/02/23,24/02/23
41823150,V1AX01,370,32269564,48.0,03/03/23,12/03/23
41823150,V1AX01,370,32269564,48.0,22/03/23,30/03/23
41823150,V1AX01,370,32269564,48.0,01/04/23,27/04/23
41823150,V1AX01,370,32269564,45.0,25/01/23,01/02/23
41823150,V1AX01,370,32269564,38.4,28/04/23,05/05/23
41823150,V1AX01,370,32269564,45.0,25/01/23,01/02/23
41823150,V1AX01,370,32269564,45.0,05/02/23,07/02/23
41827177,7THM07,370,32269564,20.0,01/04/23,27/04/23
44205827,K1X511,370,32269564,32.0,01/04/23,27/04/23
37908557,KHF201,370,32269564,70.0,01/04/23,27/04/23
41797627,KL3P14,370,32269564,22.0,01/04/23,27/04/23
42082215,KF5406,370,32269564,25.0,01/04/23,27/04/23
42083382,V4R303,370,32269564,21.0,01/04/23,27/04/23
37953533,749K07,370,32269564,20.0,01/04/23,27/04/23
41826610,749K13,370,32269564,20.0,01/04/23,27/04/23
42082165,K73318,370,32269564,34.0,01/04/23,27/04/23
42083656,Z9FF24,370,32269564,34.0,01/04/23,27/04/23
48621546,V71G90,370,32269564,0.0,01/04/23,28/04/23
42082215,KF5406,370,32269564,20.0,28/04/23,28/04/23
42077827,63YY01,370,32269564,12.8,28/04/23,28/04/23
42083382,V4R303,370,32269564,16.8,28/04/23,28/04/23
42082137,K4XH50,370,32269564,19.2,28/04/23,28/04/23
41828491,ZGH503,370,32269564,16.0,28/04/23,28/04/23
41826610,749K13,370,32269564,16.0,28/04/23,28/04/23
41827177,7THM07,370,32269564,16.0,28/04/23,28/04/23
37953533,749K07,370,32269564,16.0,28/04/23,28/04/23
42077858,647J07,370,32269564,26.4,28/04/23,28/04/23
42082274,KL3P03,370,32269564,17.6,28/04/23,28/04/23
44205827,K1X511,370,32269564,25.6,28/04/23,28/04/23
42083656,Z9FF24,370,32269564,27.2,28/04/23,28/04/23
37906593,ZR0N01,370,32269564,18.0,28/04/23,28/04/23
42082164,K73317,370,32269564,27.2,28/04/23,28/04/23
37906813,651705,370,32269564,17.6,28/04/23,28/04/23
42082165,K73318,370,32269564,27.2,28/04/23,28/04/23
42082124,K4XH33,370,32269564,19.2,28/04/23,28/04/23
37908557,KHF201,370,32269564,56.0,28/04/23,28/04/23
41797627,KL3P14,370,32269564,17.6,28/04/23,28/04/23
42082164,K73317,370,32269564,27.2,28/04/23,05/05/23
42077858,647J07,370,32269564,26.4,28/04/23,05/05/23
41827177,7THM07,370,32269564,16.0,28/04/23,05/05/23
42082165,K73318,370,32269564,27.2,28/04/23,05/05/23
41797627,KL3P14,370,32269564,17.6,28/04/23,05/05/23
42083656,Z9FF24,370,32269564,27.2,28/04/23,05/05/23
37906593,ZR0N01,370,32269564,18.0,28/04/23,05/05/23
37906813,651705,370,32269564,17.6,28/04/23,05/05/23
42082124,K4XH33,370,32269564,19.2,28/04/23,05/05/23
37908557,KHF201,370,32269564,56.0,28/04/23,05/05/23
42082215,KF5406,370,32269564,20.0,28/04/23,05/05/23
42077827,63YY01,370,32269564,12.8,28/04/23,05/05/23
42083382,V4R303,370,32269564,16.8,28/04/23,05/05/23
42082137,K4XH50,370,32269564,19.2,28/04/23,05/05/23
41828491,ZGH503,370,32269564,16.0,28/04/23,05/05/23
41826610,749K13,370,32269564,16.0,28/04/23,05/05/23
37953533,749K07,370,32269564,16.0,28/04/23,05/05/23
48621546,V71G90,370,32269564,0.0,01/04/23,05/05/23
42082274,KL3P03,370,32269564,17.6,28/04/23,05/05/23
44205827,K1X511,370,32269564,25.6,28/04/23,05/05/23
37906813,651705,370,32269564,17.6,28/04/23,08/05/23
41827177,7THM07,370,32269564,16.0,28/04/23,08/05/23
41826610,749K13,370,32269564,16.0,28/04/23,08/05/23
42082165,K73318,370,32269564,27.2,28/04/23,08/05/23
42082215,KF5406,370,32269564,20.0,28/04/23,08/05/23
42077827,63YY01,370,32269564,12.8,28/04/23,08/05/23
42083382,V4R303,370,32269564,16.8,28/04/23,08/05/23
42082137,K4XH50,370,32269564,19.2,28/04/23,08/05/23
41828491,ZGH503,370,32269564,16.0,28/04/23,08/05/23
37953533,749K07,370,32269564,16.0,28/04/23,08/05/23
42077858,647J07,370,32269564,26.4,28/04/23,08/05/23
42082274,KL3P03,370,32269564,17.6,28/04/23,08/05/23
44205827,K1X511,370,32269564,25.6,28/04/23,08/05/23
42083656,Z9FF24,370,32269564,27.2,28/04/23,08/05/23
37906593,ZR0N01,370,32269564,18.0,28/04/23,08/05/23
42082164,K73317,370,32269564,27.2,28/04/23,08/05/23
42082124,K4XH33,370,32269564,19.2,28/04/23,08/05/23
37908557,KHF201,370,32269564,56.0,28/04/23,08/05/23
41797627,KL3P14,370,32269564,17.6,28/04/23,08/05/23
37908557,KHF201,370,32269564,70.0,09/05/23,10/05/23
48621546,V71G90,370,32269564,0.0,01/04/23,18/05/23
37953533,749K07,370,32269564,20.0,09/05/23,18/05/23
42077858,647J07,370,32269564,33.0,09/05/23,18/05/23
42082215,KF5406,370,32269564,25.0,09/05/23,18/05/23
37906593,ZR0N01,370,32269564,22.5,09/05/23,18/05/23
42083382,V4R303,370,32269564,21.0,09/05/23,18/05/23
42082274,KL3P03,370,32269564,22.0,09/05/23,18/05/23
42077827,63YY01,370,32269564,16.0,09/05/23,18/05/23
42082137,K4XH50,370,32269564,24.0,09/05/23,18/05/23
44205827,K1X511,370,32269564,32.0,09/05/23,18/05/23
41797627,KL3P14,370,32269564,22.0,09/05/23,18/05/23
685211,Z9F201,370,32269564,60.0,25/01/23,12/03/23
685211,Z9F201,370,32269564,60.0,19/03/23,30/03/23
685211,Z9F201,370,32269564,48.0,13/03/23,18/03/23
685211,Z9F201,370,32269564,60.0,01/04/23,21/04/23
685211,Z9F201,370,32269564,60.0,25/01/23,12/03/23
685211,Z9F201,370,32269564,60.0,19/03/23,30/03/23
685211,Z9F201,370,32269564,48.0,13/03/23,18/03/23
685211,Z9F201,370,32269564,60.0,01/04/23,27/04/23
685211,Z9F201,370,32269564,60.0,25/01/23,12/03/23
685211,Z9F201,370,32269564,60.0,19/03/23,30/03/23
685211,Z9F201,370,32269564,60.0,01/04/23,27/04/23
685211,Z9F201,370,32269564,48.0,13/03/23,18/03/23
685211,Z9F201,370,32269564,48.0,28/04/23,28/04/23
685211,Z9F201,370,32269564,48.0,28/04/23,05/05/23
685211,Z9F201,370,32269564,60.0,25/01/23,12/03/23
685211,Z9F201,370,32269564,60.0,19/03/23,30/03/23
685211,Z9F201,370,32269564,60.0,01/04/23,27/04/23
685211,Z9F201,370,32269564,48.0,13/03/23,18/03/23
685211,Z9F201,370,32269564,48.0,28/04/23,08/05/23
685211,Z9F201,370,32269564,60.0,09/05/23,18/05/23
37906160,7NR501,370,32269564,36.5,08/02/23,22/02/23
37906160,7NR501,370,32269564,36.5,01/03/23,12/03/23
37906160,7NR501,370,32269564,36.5,19/03/23,30/03/23
37906160,7NR501,370,32269564,31.03,23/02/23,28/02/23
37906160,7NR501,370,32269564,36.0,25/01/23,07/02/23
37906160,7NR501,370,32269564,29.2,13/03/23,18/03/23
37906160,7NR501,370,32269564,36.5,01/04/23,21/04/23
37906160,7NR501,370,32269564,36.0,25/01/23,07/02/23
37906160,7NR501,370,32269564,29.2,13/03/23,18/03/23
37906160,7NR501,370,32269564,36.5,08/02/23,22/02/23
37906160,7NR501,370,32269564,36.5,01/03/23,12/03/23
37906160,7NR501,370,32269564,36.5,19/03/23,30/03/23
37906160,7NR501,370,32269564,31.03,23/02/23,28/02/23
37906160,7NR501,370,32269564,36.5,01/04/23,27/04/23
37906160,7NR501,370,32269564,29.2,28/04/23,28/04/23
37906160,7NR501,370,32269564,36.0,25/01/23,07/02/23
37906160,7NR501,370,32269564,29.2,13/03/23,18/03/23
37906160,7NR501,370,32269564,31.03,23/02/23,28/02/23
37906160,7NR501,370,32269564,36.5,08/02/23,22/02/23
37906160,7NR501,370,32269564,36.5,01/03/23,12/03/23
37906160,7NR501,370,32269564,36.5,19/03/23,30/03/23
37906160,7NR501,370,32269564,36.5,01/04/23,27/04/23
37906160,7NR501,370,32269564,29.2,28/04/23,05/05/23
37906160,7NR501,370,32269564,29.2,13/03/23,18/03/23
37906160,7NR501,370,32269564,36.0,25/01/23,07/02/23
37906160,7NR501,370,32269564,31.03,23/02/23,28/02/23
37906160,7NR501,370,32269564,36.5,08/02/23,22/02/23
37906160,7NR501,370,32269564,36.5,01/03/23,12/03/23
37906160,7NR501,370,32269564,36.5,19/03/23,30/03/23
37906160,7NR501,370,32269564,36.5,01/04/23,27/04/23
37906160,7NR501,370,32269564,29.2,28/04/23,08/05/23
37906160,7NR501,370,32269564,36.5,09/05/23,18/05/23
37906198,6L4N01,370,32269564,18.0,13/03/23,18/03/23
37906198,6L4N01,370,32269564,22.5,08/02/23,22/02/23
37906198,6L4N01,370,32269564,22.5,01/03/23,12/03/23
37906198,6L4N01,370,32269564,22.5,19/03/23,30/03/23
37906198,6L4N01,370,32269564,22.5,01/04/23,03/04/23
37906198,6L4N01,370,32269564,20.5,25/01/23,07/02/23
37906198,6L4N01,370,32269564,19.13,23/02/23,28/02/23
37906198,6L4N01,370,32269564,17.5,04/04/23,18/04/23
37906198,6L4N01,370,32269564,22.5,19/04/23,21/04/23
37906198,6L4N01,370,32269564,20.5,25/01/23,07/02/23
37906198,6L4N01,370,32269564,22.5,08/02/23,22/02/23
37906198,6L4N01,370,32269564,22.5,01/03/23,12/03/23
37906198,6L4N01,370,32269564,22.5,19/03/23,30/03/23
37906198,6L4N01,370,32269564,22.5,01/04/23,03/04/23
37906198,6L4N01,370,32269564,18.0,13/03/23,18/03/23
37906198,6L4N01,370,32269564,17.5,04/04/23,18/04/23
37906198,6L4N01,370,32269564,19.13,23/02/23,28/02/23
37906198,6L4N01,370,32269564,22.5,19/04/23,27/04/23
37906198,6L4N01,370,32269564,18.0,28/04/23,28/04/23
37906198,6L4N01,370,32269564,18.0,13/03/23,18/03/23
37906198,6L4N01,370,32269564,20.5,25/01/23,07/02/23
37906198,6L4N01,370,32269564,19.13,23/02/23,28/02/23
37906198,6L4N01,370,32269564,22.5,08/02/23,22/02/23
37906198,6L4N01,370,32269564,22.5,01/03/23,12/03/23
37906198,6L4N01,370,32269564,22.5,19/03/23,30/03/23
37906198,6L4N01,370,32269564,22.5,01/04/23,03/04/23
37906198,6L4N01,370,32269564,22.5,19/04/23,27/04/23
37906198,6L4N01,370,32269564,17.5,04/04/23,18/04/23
37906198,6L4N01,370,32269564,18.0,28/04/23,05/05/23
41788895,3605970586287,367,34249061,11.5,12/04/23,12/04/23
41788895,3605970586287,367,34249061,11.5,14/04/23,16/04/23
41788895,3605970586287,367,34249061,11.5,18/04/23,18/04/23
41788895,3605970586287,367,34249061,9.2,25/04/23,25/04/23
41788895,3605970586287,367,34249061,9.2,28/04/23,29/04/23
41788895,3605970586287,367,34249061,11.5,02/05/23,11/05/23
41788895,3605970586287,367,34249061,11.5,02/05/23,11/05/23
41788895,3605970586287,367,34249061,11.5,14/05/23,15/05/23
41788895,3605970586287,367,34249061,11.5,17/05/23,18/05/23
41788922,3700194714628,367,34249061,28.0,16/02/23,27/02/23
41788922,3700194714628,367,34249061,28.0,01/03/23,11/03/23
41788922,3700194714628,367,34249061,28.0,13/03/23,23/03/23
41788922,3700194714628,367,34249061,28.0,29/03/23,09/04/23
41788922,3700194714628,367,34249061,22.4,24/03/23,24/03/23
41788922,3700194714628,367,34249061,28.0,11/04/23,19/04/23
41788922,3700194714628,367,34249061,28.0,16/02/23,27/02/23
41788922,3700194714628,367,34249061,28.0,01/03/23,11/03/23
41788922,3700194714628,367,34249061,28.0,13/03/23,23/03/23
41788922,3700194714628,367,34249061,28.0,29/03/23,09/04/23
41788922,3700194714628,367,34249061,28.0,11/04/23,16/04/23
41788922,3700194714628,367,34249061,28.0,18/04/23,19/04/23
41788922,3700194714628,367,34249061,22.4,24/03/23,24/03/23
41788922,3700194714628,367,34249061,22.4,25/04/23,27/04/23
41788922,3700194714628,367,34249061,22.4,24/03/23,24/03/23
41788922,3700194714628,367,34249061,28.0,16/02/23,27/02/23
41788922,3700194714628,367,34249061,28.0,01/03/23,11/03/23
41788922,3700194714628,367,34249061,28.0,13/03/23,23/03/23
41788922,3700194714628,367,34249061,28.0,29/03/23,09/04/23
41788922,3700194714628,367,34249061,28.0,11/04/23,16/04/23
41788922,3700194714628,367,34249061,28.0,18/04/23,19/04/23
41788922,3700194714628,367,34249061,22.4,25/04/23,29/04/23
41788922,3700194714628,367,34249061,22.4,24/03/23,24/03/23
41788922,3700194714628,367,34249061,22.4,25/04/23,29/04/23
41788922,3700194714628,367,34249061,28.0,16/02/23,27/02/23
41788922,3700194714628,367,34249061,28.0,01/03/23,11/03/23
41788922,3700194714628,367,34249061,28.0,13/03/23,23/03/23
41788922,3700194714628,367,34249061,28.0,29/03/23,09/04/23
41788922,3700194714628,367,34249061,28.0,11/04/23,16/04/23
41788922,3700194714628,367,34249061,28.0,18/04/23,18/04/23
41788922,3700194714628,367,34249061,28.0,02/05/23,18/05/23
41788922,3700194714628,367,34249061,28.0,02/05/23,18/05/23
41788926,3605975073485,367,34249061,42.0,01/03/23,01/03/23
41788926,3605975073485,367,34249061,42.0,03/03/23,03/03/23
41788926,3605975073485,367,34249061,42.0,10/03/23,10/03/23
41788926,3605975073485,367,34249061,42.0,13/03/23,23/03/23
41788926,3605975073485,367,34249061,42.0,29/03/23,06/04/23
41788926,3605975073485,367,34249061,42.0,11/04/23,11/04/23
41788926,3605975073485,367,34249061,38.0,18/02/23,18/02/23
41788926,3605975073485,367,34249061,38.0,20/02/23,25/02/23
41788926,3605975073485,367,34249061,42.0,13/04/23,19/04/23
41788926,3605975073485,367,34249061,42.0,01/03/23,01/03/23
41788926,3605975073485,367,34249061,42.0,03/03/23,03/03/23
41788926,3605975073485,367,34249061,42.0,10/03/23,10/03/23
41788926,3605975073485,367,34249061,42.0,13/03/23,23/03/23
41788926,3605975073485,367,34249061,42.0,29/03/23,06/04/23
41788926,3605975073485,367,34249061,42.0,11/04/23,11/04/23
41788926,3605975073485,367,34249061,42.0,13/04/23,16/04/23
41788926,3605975073485,367,34249061,42.0,18/04/23,19/04/23
41788926,3605975073485,367,34249061,38.0,18/02/23,18/02/23
41788926,3605975073485,367,34249061,38.0,20/02/23,25/02/23
41788926,3605975073485,367,34249061,42.0,01/03/23,01/03/23
41788926,3605975073485,367,34249061,42.0,03/03/23,03/03/23
41788926,3605975073485,367,34249061,42.0,10/03/23,10/03/23
41788926,3605975073485,367,34249061,42.0,13/03/23,23/03/23
41788926,3605975073485,367,34249061,42.0,29/03/23,06/04/23
41788926,3605975073485,367,34249061,42.0,11/04/23,11/04/23
41788926,3605975073485,367,34249061,42.0,13/04/23,16/04/23
41788926,3605975073485,367,34249061,42.0,18/04/23,19/04/23
41788926,3605975073485,367,34249061,38.0,18/02/23,18/02/23
41788926,3605975073485,367,34249061,38.0,20/02/23,25/02/23
41788926,3605975073485,367,34249061,30.4,28/04/23,29/04/23
41788926,3605975073485,367,34249061,38.0,02/05/23,04/05/23
41788926,3605975073485,367,34249061,38.0,06/05/23,06/05/23
41788926,3605975073485,367,34249061,42.0,01/03/23,01/03/23
41788926,3605975073485,367,34249061,42.0,03/03/23,03/03/23
41788926,3605975073485,367,34249061,42.0,10/03/23,10/03/23
41800259,4935421740692,367,34249061,55.0,14/04/23,16/04/23
41800259,4935421740692,367,34249061,55.0,18/04/23,19/04/23
41800259,4935421740692,367,34249061,44.0,24/03/23,24/03/23
41800259,4935421740692,367,34249061,44.0,25/04/23,27/04/23
41800259,4935421740692,367,34249061,55.0,16/02/23,07/03/23
41800259,4935421740692,367,34249061,55.0,09/03/23,22/03/23
41800259,4935421740692,367,34249061,55.0,29/03/23,09/04/23
41800259,4935421740692,367,34249061,55.0,11/04/23,11/04/23
41800259,4935421740692,367,34249061,55.0,14/04/23,16/04/23
41800259,4935421740692,367,34249061,55.0,18/04/23,19/04/23
41800259,4935421740692,367,34249061,44.0,24/03/23,24/03/23
41800259,4935421740692,367,34249061,44.0,25/04/23,29/04/23
41800259,4935421740692,367,34249061,55.0,16/02/23,07/03/23
41800259,4935421740692,367,34249061,55.0,09/03/23,22/03/23
41800259,4935421740692,367,34249061,55.0,29/03/23,09/04/23
41800259,4935421740692,367,34249061,55.0,11/04/23,11/04/23
41800259,4935421740692,367,34249061,55.0,14/04/23,16/04/23
41800259,4935421740692,367,34249061,55.0,18/04/23,18/04/23
41800259,4935421740692,367,34249061,44.0,24/03/23,24/03/23
41800259,4935421740692,367,34249061,44.0,25/04/23,29/04/23
41800259,4935421740692,367,34249061,55.0,02/05/23,18/05/23
41800259,4935421740692,367,34249061,55.0,02/05/23,18/05/23
41837748,3605972618641,367,34249061,38.5,16/02/23,16/02/23
41837748,3605972618641,367,34249061,38.5,18/02/23,21/02/23
41837748,3605972618641,367,34249061,38.5,23/02/23,25/02/23
41837748,3605972618641,367,34249061,38.5,01/03/23,05/03/23
41837748,3605972618641,367,34249061,38.5,11/03/23,11/03/23
41837748,3605972618641,367,34249061,38.5,13/03/23,23/03/23
41837748,3605972618641,367,34249061,38.5,29/03/23,09/04/23
41837748,3605972618641,367,34249061,38.5,13/04/23,19/04/23
41837748,3605972618641,367,34249061,38.5,16/02/23,16/02/23
41837748,3605972618641,367,34249061,38.5,18/02/23,21/02/23
41837748,3605972618641,367,34249061,38.5,23/02/23,25/02/23
41837748,3605972618641,367,34249061,38.5,01/03/23,05/03/23
41837748,3605972618641,367,34249061,38.5,11/03/23,11/03/23
41837748,3605972618641,367,34249061,38.5,13/03/23,23/03/23
41837748,3605972618641,367,34249061,38.5,29/03/23,09/04/23
41837748,3605972618641,367,34249061,38.5,13/04/23,16/04/23
41837748,3605972618641,367,34249061,38.5,18/04/23,19/04/23
41837748,3605972618641,367,34249061,30.8,25/04/23,27/04/23
41837748,3605972618641,367,34249061,38.5,16/02/23,16/02/23
41837748,3605972618641,367,34249061,38.5,18/02/23,21/02/23
41837748,3605972618641,367,34249061,38.5,23/02/23,25/02/23
41837748,3605972618641,367,34249061,38.5,01/03/23,05/03/23
41837748,3605972618641,367,34249061,38.5,11/03/23,11/03/23
41837748,3605972618641,367,34249061,38.5,13/03/23,23/03/23
41837748,3605972618641,367,34249061,38.5,29/03/23,09/04/23
41837748,3605972618641,367,34249061,38.5,13/04/23,16/04/23
41837748,3605972618641,367,34249061,38.5,18/04/23,19/04/23
41837748,3605972618641,367,34249061,30.8,25/04/23,29/04/23
41837748,3605972618641,367,34249061,30.8,25/04/23,29/04/23
41837748,3605972618641,367,34249061,38.5,16/02/23,16/02/23
41837748,3605972618641,367,34249061,38.5,18/02/23,21/02/23
41837748,3605972618641,367,34249061,38.5,23/02/23,25/02/23
41837748,3605972618641,367,34249061,38.5,01/03/23,05/03/23
41837748,3605972618641,367,34249061,38.5,11/03/23,11/03/23
41837748,3605972618641,367,34249061,38.5,13/03/23,23/03/23
41837748,3605972618641,367,34249061,38.5,29/03/23,09/04/23
41837748,3605972618641,367,34249061,38.5,13/04/23,16/04/23
41837748,3605972618641,367,34249061,38.5,18/04/23,18/04/23
41837748,3605972618641,367,34249061,38.5,02/05/23,14/05/23
41837748,3605972618641,367,34249061,38.5,02/05/23,14/05/23
41837748,3605972618641,367,34249061,38.5,16/05/23,18/05/23
41987219,3700194718053,367,34249061,21.0,16/02/23,22/02/23
41987219,3700194718053,367,34249061,21.0,01/03/23,01/03/23
41987219,3700194718053,367,34249061,21.0,03/03/23,06/03/23
41987219,3700194718053,367,34249061,21.0,16/02/23,22/02/23
41987219,3700194718053,367,34249061,21.0,01/03/23,01/03/23
41987219,3700194718053,367,34249061,21.0,03/03/23,06/03/23
41987219,3700194718053,367,34249061,21.0,16/02/23,22/02/23
41987219,3700194718053,367,34249061,21.0,01/03/23,01/03/23
41987219,3700194718053,367,34249061,21.0,03/03/23,06/03/23
41987219,3700194718053,367,34249061,21.0,16/02/23,22/02/23
41987219,3700194718053,367,34249061,21.0,01/03/23,01/03/23
41987219,3700194718053,367,34249061,21.0,03/03/23,06/03/23
42112174,3605970039769,367,34249061,14.5,26/02/23,01/03/23
42082282,KL3P22,370,32269564,21.0,25/01/23,07/02/23
42083731,ZJYP01,370,32269564,25.0,08/02/23,09/02/23
42083731,ZJYP01,370,32269564,25.0,08/02/23,09/02/23
42083731,ZJYP01,370,32269564,25.0,08/02/23,09/02/23
42083731,ZJYP01,370,32269564,25.0,08/02/23,09/02/23
48621334,CLUK91,370,32269564,81.0,08/02/23,16/02/23
48621334,CLUK91,370,32269564,81.0,08/02/23,16/02/23
48621334,CLUK91,370,32269564,81.0,08/02/23,16/02/23
48621334,CLUK91,370,32269564,81.0,08/02/23,16/02/23
41829241,65EM01,370,32269564,21.0,25/01/23,22/02/23
42083682,ZCW301,370,32269564,70.0,08/02/23,22/02/23
37912786,KL2J01,370,32269564,22.0,08/02/23,22/02/23
42078056,6LMC01,370,32269564,18.0,25/01/23,22/02/23
41823385,603502,370,32269564,16.0,25/01/23,22/02/23
37906164,6K0G01,370,32269564,22.0,08/02/23,22/02/23
48337807,V70W01,370,32269564,35.0,01/02/23,22/02/23
41829241,65EM01,370,32269564,21.0,25/01/23,22/02/23
42083682,ZCW301,370,32269564,70.0,08/02/23,22/02/23
37912786,KL2J01,370,32269564,22.0,08/02/23,22/02/23
42078056,6LMC01,370,32269564,18.0,25/01/23,22/02/23
41823385,603502,370,32269564,16.0,25/01/23,22/02/23
37906164,6K0G01,370,32269564,22.0,08/02/23,22/02/23
48337807,V70W01,370,32269564,35.0,01/02/23,22/02/23
41829241,65EM01,370,32269564,21.0,25/01/23,22/02/23
42083682,ZCW301,370,32269564,70.0,08/02/23,22/02/23
37912786,KL2J01,370,32269564,22.0,08/02/23,22/02/23
42078056,6LMC01,370,32269564,18.0,25/01/23,22/02/23
41823385,603502,370,32269564,16.0,25/01/23,22/02/23
37906164,6K0G01,370,32269564,22.0,08/02/23,22/02/23
48337807,V70W01,370,32269564,35.0,01/02/23,22/02/23
41829241,65EM01,370,32269564,21.0,25/01/23,22/02/23
42083682,ZCW301,370,32269564,70.0,08/02/23,22/02/23
37912786,KL2J01,370,32269564,22.0,08/02/23,22/02/23
42078056,6LMC01,370,32269564,18.0,25/01/23,22/02/23
41823385,603502,370,32269564,16.0,25/01/23,22/02/23
37906164,6K0G01,370,32269564,22.0,08/02/23,22/02/23
48337807,V70W01,370,32269564,35.0,01/02/23,22/02/23
41829241,65EM01,370,32269564,17.85,23/02/23,23/02/23
41829241,65EM01,370,32269564,17.85,23/02/23,23/02/23
41829241,65EM01,370,32269564,17.85,23/02/23,23/02/23
41829241,65EM01,370,32269564,17.85,23/02/23,23/02/23
37912786,KL2J01,370,32269564,18.7,23/02/23,25/02/23
37912786,KL2J01,370,32269564,18.7,23/02/23,25/02/23
37912786,KL2J01,370,32269564,18.7,23/02/23,25/02/23
37912786,KL2J01,370,32269564,18.7,23/02/23,25/02/23
48337807,V70W01,370,32269564,29.75,23/02/23,26/02/23
48337807,V70W01,370,32269564,29.75,23/02/23,26/02/23
48337807,V70W01,370,32269564,29.75,23/02/23,26/02/23
48337807,V70W01,370,32269564,29.75,23/02/23,26/02/23
42083682,ZCW301,370,32269564,59.5,23/02/23,28/02/23
42078056,6LMC01,370,32269564,15.3,23/02/23,28/02/23
41823385,603502,370,32269564,13.6,23/02/23,28/02/23
37906164,6K0G01,370,32269564,18.7,23/02/23,28/02/23
42083682,ZCW301,370,32269564,59.5,23/02/23,28/02/23
42078056,6LMC01,370,32269564,15.3,23/02/23,28/02/23
41823385,603502,370,32269564,13.6,23/02/23,28/02/23
37906164,6K0G01,370,32269564,18.7,23/02/23,28/02/23
42083682,ZCW301,370,32269564,59.5,23/02/23,28/02/23
42078056,6LMC01,370,32269564,15.3,23/02/23,28/02/23
41823385,603502,370,32269564,13.6,23/02/23,28/02/23
37906164,6K0G01,370,32269564,18.7,23/02/23,28/02/23
42083682,ZCW301,370,32269564,59.5,23/02/23,28/02/23
42078056,6LMC01,370,32269564,15.3,23/02/23,28/02/23
41823385,603502,370,32269564,13.6,23/02/23,28/02/23
37906164,6K0G01,370,32269564,18.7,23/02/23,28/02/23
41829241,65EM01,370,32269564,21.0,03/03/23,05/03/23
41829241,65EM01,370,32269564,21.0,03/03/23,05/03/23
41829241,65EM01,370,32269564,21.0,03/03/23,05/03/23
41829241,65EM01,370,32269564,21.0,03/03/23,05/03/23
49235393,V74801,370,32269564,43.0,03/03/23,09/03/23
49235393,V74801,370,32269564,43.0,03/03/23,09/03/23
49235393,V74801,370,32269564,43.0,03/03/23,09/03/23
49235393,V74801,370,32269564,43.0,03/03/23,09/03/23
42082218,KF5409,370,32269564,25.0,08/02/23,12/03/23
42078497,7WCP08,370,32269564,33.0,08/02/23,12/03/23
42083654,Z9FF21,370,32269564,34.0,08/02/23,12/03/23
41829241,65EM01,370,32269564,21.0,11/03/23,12/03/23
44218420,KY1917,370,32269564,36.0,08/02/23,12/03/23
42083682,ZCW301,370,32269564,70.0,01/03/23,12/03/23
37912786,KL2J01,370,32269564,22.0,06/03/23,12/03/23
42082359,KXJA03,370,32269564,32.0,08/02/23,12/03/23
42112312,3605975099683,367,34249061,13.5,20/02/23,20/02/23
42112312,3605975099683,367,34249061,13.5,22/02/23,06/03/23
42112312,3605975099683,367,34249061,13.5,01/04/23,09/04/23
42112312,3605975099683,367,34249061,13.5,13/04/23,16/04/23
